scenario_id,distribution_shape,windcrete_reinforcement_upper_fraction,capacity_factor_copula_rho,tie_threshold,comparison_group,case_a,case_b,estimand,sample_fraction_a_lower,replicate_sd_sample_fraction_a_lower,replicate_min_sample_fraction_a_lower,replicate_max_sample_fraction_a_lower,sample_fraction_b_lower,replicate_sd_sample_fraction_b_lower,replicate_min_sample_fraction_b_lower,replicate_max_sample_fraction_b_lower,sample_fraction_tie,replicate_sd_sample_fraction_tie,replicate_min_sample_fraction_tie,replicate_max_sample_fraction_tie,n_replicates,n_samples_per_replicate,n_samples_total,replicate_seeds,interpretation,no_central_claim
discrete_endpoints__rebar_0.050__rho_0.6,discrete_endpoints,0.05,0.6,0.01,ab_reported_material_pair,monopile_15mw,volturnus_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.6,discrete_endpoints,0.05,0.6,0.01,ab_reported_material_pair,tlp_15mw,volturnus_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.6,discrete_endpoints,0.05,0.6,0.01,ab_reported_material_pair,tlp_15mw,volturnus_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.6,discrete_endpoints,0.05,0.6,0.01,ab_reported_material_pair,tlp_15mw,volturnus_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.6,discrete_endpoints,0.05,0.6,0.02,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.6,discrete_endpoints,0.05,0.6,0.02,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,equal_yield_gco2_per_kwh,0.8549666666666665,6.236095644622549e-05,0.8549,0.85505,0.1025,0.0004143267631552019,0.10195,0.10295,0.04253333333333333,0.00040892813821284316,0.04215,0.0431,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.6,discrete_endpoints,0.05,0.6,0.02,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,deployment_gco2_per_kwh,0.7914500000000001,0.0011007573150639263,0.79055,0.793,0.17179999999999998,0.0010416333327999798,0.17035,0.17275,0.03675,0.00010801234497346422,0.03665,0.0369,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.6,discrete_endpoints,0.05,0.6,0.02,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,core_equal_yield_gco2_per_kwh,0.29396666666666665,0.0003274480450731508,0.29355,0.29435,0.6900499999999999,0.0007082843120292191,0.6895,0.69105,0.015983333333333336,0.00042491829279939913,0.0154,0.0164,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.6,discrete_endpoints,0.05,0.6,0.02,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,equal_yield_gco2_per_kwh,0.9158666666666666,0.0019193459534145483,0.91325,0.9178,0.061233333333333334,0.0021044925490219467,0.0589,0.064,0.0229,0.00028577380332470484,0.02265,0.0233,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.6,discrete_endpoints,0.05,0.6,0.02,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,deployment_gco2_per_kwh,0.8763,0.00140416048465502,0.87485,0.8782,0.10488333333333333,0.001626003963368137,0.1027,0.1066,0.018816666666666666,0.00022484562605386667,0.01855,0.0191,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.6,discrete_endpoints,0.05,0.6,0.02,ab_reported_material_pair,monopile_15mw,tlp_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.6,discrete_endpoints,0.05,0.6,0.02,ab_reported_material_pair,monopile_15mw,tlp_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.6,discrete_endpoints,0.05,0.6,0.02,ab_reported_material_pair,monopile_15mw,tlp_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.6,discrete_endpoints,0.05,0.6,0.02,ab_reported_material_pair,monopile_15mw,volturnus_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.6,discrete_endpoints,0.05,0.6,0.02,ab_reported_material_pair,monopile_15mw,volturnus_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.6,discrete_endpoints,0.05,0.6,0.02,ab_reported_material_pair,monopile_15mw,volturnus_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.6,discrete_endpoints,0.05,0.6,0.02,ab_reported_material_pair,tlp_15mw,volturnus_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.6,discrete_endpoints,0.05,0.6,0.02,ab_reported_material_pair,tlp_15mw,volturnus_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.6,discrete_endpoints,0.05,0.6,0.02,ab_reported_material_pair,tlp_15mw,volturnus_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.005,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.005,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,equal_yield_gco2_per_kwh,0.8699499999999999,0.0007560864148142576,0.869,0.87085,0.11596666666666666,0.0005169354139756907,0.11525,0.11645,0.014083333333333331,0.0008055363982396381,0.01295,0.01475,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.005,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,deployment_gco2_per_kwh,0.8376,0.0004813176359398238,0.8371,0.83825,0.14895,0.0008164965809277268,0.14795,0.14995,0.013449999999999998,0.0006041522986797287,0.0126,0.01395,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.005,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,core_equal_yield_gco2_per_kwh,0.29396666666666665,0.0003274480450731508,0.29355,0.29435,0.7060333333333334,0.0003274480450731527,0.70565,0.70645,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.005,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,equal_yield_gco2_per_kwh,0.9158666666666666,0.0019193459534145483,0.91325,0.9178,0.061233333333333334,0.0021044925490219467,0.0589,0.064,0.0229,0.00028577380332470484,0.02265,0.0233,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.005,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,deployment_gco2_per_kwh,0.8906166666666667,0.002468580338755235,0.88725,0.8931,0.09599999999999999,0.0022553639765383014,0.0938,0.0991,0.013383333333333336,0.0002248456260538674,0.0131,0.01365,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.005,ab_reported_material_pair,monopile_15mw,tlp_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.005,ab_reported_material_pair,monopile_15mw,tlp_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.005,ab_reported_material_pair,monopile_15mw,tlp_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.005,ab_reported_material_pair,monopile_15mw,volturnus_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.005,ab_reported_material_pair,monopile_15mw,volturnus_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.005,ab_reported_material_pair,monopile_15mw,volturnus_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.005,ab_reported_material_pair,tlp_15mw,volturnus_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.005,ab_reported_material_pair,tlp_15mw,volturnus_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.005,ab_reported_material_pair,tlp_15mw,volturnus_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.01,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.01,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,equal_yield_gco2_per_kwh,0.8699499999999999,0.0007560864148142576,0.869,0.87085,0.11188333333333333,0.0005312459150169723,0.11125,0.11255,0.018166666666666668,0.0006249444419750893,0.0173,0.01875,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.01,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,deployment_gco2_per_kwh,0.8370833333333333,0.0003274480450731527,0.8367,0.8375,0.14501666666666668,0.0006536223850375935,0.1442,0.1458,0.0179,0.0005307227776030224,0.01715,0.0183,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.01,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,core_equal_yield_gco2_per_kwh,0.29396666666666665,0.0003274480450731508,0.29355,0.29435,0.7060333333333334,0.0003274480450731527,0.70565,0.70645,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.01,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,equal_yield_gco2_per_kwh,0.9158666666666666,0.0019193459534145483,0.91325,0.9178,0.061233333333333334,0.0021044925490219467,0.0589,0.064,0.0229,0.00028577380332470484,0.02265,0.0233,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.01,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,deployment_gco2_per_kwh,0.8894500000000001,0.0024024293260503458,0.88615,0.8918,0.09285,0.0023940899454002696,0.0902,0.096,0.0177,0.0003240370349203921,0.01725,0.018,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.01,ab_reported_material_pair,monopile_15mw,tlp_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.01,ab_reported_material_pair,monopile_15mw,tlp_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.01,ab_reported_material_pair,monopile_15mw,tlp_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.01,ab_reported_material_pair,monopile_15mw,volturnus_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.01,ab_reported_material_pair,monopile_15mw,volturnus_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.01,ab_reported_material_pair,monopile_15mw,volturnus_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.01,ab_reported_material_pair,tlp_15mw,volturnus_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.01,ab_reported_material_pair,tlp_15mw,volturnus_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.01,ab_reported_material_pair,tlp_15mw,volturnus_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.02,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.02,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,equal_yield_gco2_per_kwh,0.8549666666666665,6.236095644622549e-05,0.8549,0.85505,0.1025,0.0004143267631552019,0.10195,0.10295,0.04253333333333333,0.00040892813821284316,0.04215,0.0431,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.02,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,deployment_gco2_per_kwh,0.8231,0.0005338539126015588,0.82265,0.82385,0.13643333333333332,0.0007261006970263917,0.1358,0.13745,0.04046666666666667,0.0006381396573025564,0.03975,0.0413,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.02,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,core_equal_yield_gco2_per_kwh,0.29396666666666665,0.0003274480450731508,0.29355,0.29435,0.6900499999999999,0.0007082843120292191,0.6895,0.69105,0.015983333333333336,0.00042491829279939913,0.0154,0.0164,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.02,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,equal_yield_gco2_per_kwh,0.9158666666666666,0.0019193459534145483,0.91325,0.9178,0.061233333333333334,0.0021044925490219467,0.0589,0.064,0.0229,0.00028577380332470484,0.02265,0.0233,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.02,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,deployment_gco2_per_kwh,0.8884666666666666,0.002634493415356258,0.88485,0.89105,0.09285,0.0023940899454002696,0.0902,0.096,0.018683333333333333,0.00041096093353126546,0.01815,0.01915,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.02,ab_reported_material_pair,monopile_15mw,tlp_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.02,ab_reported_material_pair,monopile_15mw,tlp_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.02,ab_reported_material_pair,monopile_15mw,tlp_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.02,ab_reported_material_pair,monopile_15mw,volturnus_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.02,ab_reported_material_pair,monopile_15mw,volturnus_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.02,ab_reported_material_pair,monopile_15mw,volturnus_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.02,ab_reported_material_pair,tlp_15mw,volturnus_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.02,ab_reported_material_pair,tlp_15mw,volturnus_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.050__rho_0.9,discrete_endpoints,0.05,0.9,0.02,ab_reported_material_pair,tlp_15mw,volturnus_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.125__rho_0.0,discrete_endpoints,0.125,0.0,0.005,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,core_equal_yield_gco2_per_kwh,0.9390666666666667,0.00040892813821284495,0.93855,0.93955,0.06093333333333333,0.00040892813821284343,0.06045,0.06145,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.125__rho_0.0,discrete_endpoints,0.125,0.0,0.005,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,equal_yield_gco2_per_kwh,0.51275,0.002124852936087605,0.5111,0.51575,0.47523333333333334,0.0018080068829760805,0.4727,0.4768,0.012016666666666667,0.000351978534699048,0.01155,0.0124,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.125__rho_0.0,discrete_endpoints,0.125,0.0,0.005,targeted_windcrete_tlp,windcrete_15mw,tlp_15mw,deployment_gco2_per_kwh,0.5694,0.0012786711852544577,0.5676,0.57045,0.42251666666666665,0.001261172294159513,0.4216,0.4243,0.008083333333333333,0.00014337208778404358,0.0079,0.00825,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.125__rho_0.0,discrete_endpoints,0.125,0.0,0.005,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,core_equal_yield_gco2_per_kwh,0.5596166666666665,0.000953356643071657,0.55835,0.56065,0.4403833333333333,0.0009533566430716616,0.43935,0.44165,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.125__rho_0.0,discrete_endpoints,0.125,0.0,0.005,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,equal_yield_gco2_per_kwh,0.9158666666666666,0.0019193459534145483,0.91325,0.9178,0.061233333333333334,0.0021044925490219467,0.0589,0.064,0.0229,0.00028577380332470484,0.02265,0.0233,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.125__rho_0.0,discrete_endpoints,0.125,0.0,0.005,targeted_monopile_windcrete,monopile_15mw,windcrete_15mw,deployment_gco2_per_kwh,0.8913166666666666,0.0010208928554075484,0.89005,0.89255,0.10138333333333334,0.00097153944278598,0.1001,0.10245,0.0073,0.000187082869338697,0.00705,0.0075,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.125__rho_0.0,discrete_endpoints,0.125,0.0,0.005,ab_reported_material_pair,monopile_15mw,tlp_15mw,core_equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.125__rho_0.0,discrete_endpoints,0.125,0.0,0.005,ab_reported_material_pair,monopile_15mw,tlp_15mw,equal_yield_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
discrete_endpoints__rebar_0.125__rho_0.0,discrete_endpoints,0.125,0.0,0.005,ab_reported_material_pair,monopile_15mw,tlp_15mw,deployment_gco2_per_kwh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20000,60000,202607171|202607172|202607173,conditional_design_space_sample_fraction,True
